id_student,modules,n_modules
1118218,"[""Computing & IT""]",1
1118284,"[""Engineering""]",1
1118432,"[""Humanities""]",1
1127413,"[""Humanities""]",1
1170618,"[""Humanities""]",1
1173473,"[""Technology Studies""]",1
1175060,"[""Technology Studies""]",1
1183831,"[""Social Sciences Foundation""]",1
1187586,"[""Computing & IT"", ""Technology Studies""]",2
1197062,"[""Technology Studies""]",1
1209065,"[""Technology Studies""]",1
1253440,"[""Engineering""]",1
1268696,"[""Social Sciences Foundation""]",1
1268772,"[""Computing & IT"", ""Mathematics""]",2
1270832,"[""Computing & IT""]",1
1282596,"[""Technology Studies""]",1
1290731,"[""Engineering""]",1
1301103,"[""Computing & IT""]",1
1307784,"[""Computing & IT""]",1
1311171,"[""Computing & IT"", ""Technology Studies""]",2
1318759,"[""Engineering""]",1
1319732,"[""Education Studies""]",1
1319999,"[""Engineering""]",1
1332356,"[""Computing & IT"", ""Technology Studies""]",2
1332514,"[""Computing & IT""]",1
1332999,"[""Humanities""]",1
1334225,"[""Mathematics""]",1
1336190,"[""Social Sciences Foundation""]",1
1337055,"[""Engineering""]",1
1338955,"[""Education Studies""]",1
1340760,"[""Computing & IT"", ""Engineering""]",2
1340766,"[""Humanities""]",1
1341096,"[""Education Studies""]",1
1341507,"[""Humanities""]",1
1345808,"[""Computing & IT"", ""Technology Studies""]",2
1346966,"[""Technology Studies""]",1
1347198,"[""Engineering""]",1
1347253,"[""Education Studies""]",1
1347447,"[""Technology Studies""]",1
1348205,"[""Engineering""]",1
1351739,"[""Technology Studies""]",1
1352733,"[""Computing & IT""]",1
1352868,"[""Social Sciences Foundation""]",1
1354095,"[""Mathematics""]",1
1355699,"[""Technology Studies""]",1
1359554,"[""Engineering""]",1
1360878,"[""Technology Studies""]",1
1360953,"[""Computing & IT""]",1
1373661,"[""Technology Studies""]",1
1375851,"[""Technology Studies""]",1
1380308,"[""Technology Studies""]",1
1382719,"[""Technology Studies""]",1
1384882,"[""Technology Studies""]",1
1390051,"[""Engineering""]",1
1391717,"[""Engineering""]",1
1392016,"[""Technology Studies""]",1
1393589,"[""Humanities""]",1
1397617,"[""Engineering""]",1
1397662,"[""Engineering""]",1
1398489,"[""Engineering""]",1
1398821,"[""Computing & IT""]",1
1398979,"[""Social Sciences Foundation""]",1
1399285,"[""Humanities""]",1
1399314,"[""Engineering""]",1
1400592,"[""Mathematics""]",1
1401935,"[""Social Sciences Foundation""]",1
1402638,"[""Social Sciences Foundation""]",1
1405453,"[""Education Studies""]",1
1405594,"[""Humanities""]",1
1406920,"[""Humanities""]",1
1407549,"[""Computing & IT""]",1
1409532,"[""Engineering""]",1
1410398,"[""Mathematics""]",1
1411562,"[""Engineering""]",1
1411627,"[""Humanities""]",1
1413027,"[""Education Studies""]",1
1413902,"[""Engineering""]",1
1413989,"[""Humanities""]",1
1414443,"[""Social Sciences Foundation""]",1
1416784,"[""Computing & IT""]",1
1417707,"[""Engineering""]",1
1419671,"[""Humanities""]",1
1420537,"[""Engineering""]",1
1420575,"[""Education Studies""]",1
1421720,"[""Humanities""]",1
1422737,"[""Education Studies""]",1
1424608,"[""Engineering""]",1
1425806,"[""Computing & IT"", ""Engineering""]",2
1428865,"[""Engineering""]",1
1429504,"[""Mathematics""]",1
1430804,"[""Technology Studies""]",1
1431750,"[""Humanities""]",1
1432518,"[""Humanities""]",1
1436558,"[""Engineering""]",1
1436591,"[""Humanities""]",1
1438584,"[""Technology Studies""]",1
1439723,"[""Computing & IT""]",1
1440072,"[""Engineering""]",1
1440341,"[""Humanities""]",1
1440467,"[""Computing & IT"", ""Technology Studies""]",2
1442215,"[""Technology Studies""]",1
1442706,"[""Engineering""]",1
1442981,"[""Computing & IT""]",1
1442991,"[""Computing & IT"", ""Technology Studies""]",2
1444134,"[""Technology Studies""]",1
1444520,"[""Engineering""]",1
1446954,"[""Technology Studies""]",1
1448966,"[""Engineering""]",1
1449171,"[""Engineering""]",1
1449245,"[""Computing & IT""]",1
1449692,"[""Technology Studies""]",1
1450604,"[""Engineering""]",1
1453140,"[""Humanities""]",1
1453691,"[""Humanities""]",1
1455474,"[""Engineering""]",1
1456619,"[""Social Sciences Foundation""]",1
1457691,"[""Mathematics""]",1
1459010,"[""Engineering"", ""Technology Studies""]",2
1461795,"[""Computing & IT""]",1
1462676,"[""Computing & IT""]",1
1464932,"[""Technology Studies""]",1
1464952,"[""Computing & IT"", ""Engineering""]",2
1465407,"[""Engineering""]",1
1465690,"[""Social Sciences Foundation""]",1
1467014,"[""Humanities""]",1
1468838,"[""Computing & IT""]",1
1469279,"[""Social Sciences Foundation""]",1
1470291,"[""Computing & IT"", ""Technology Studies""]",2
1470552,"[""Education Studies""]",1
1471214,"[""Social Sciences Foundation""]",1
1472925,"[""Social Sciences Foundation""]",1
1473878,"[""Engineering""]",1
1474869,"[""Computing & IT""]",1
1474903,"[""Computing & IT""]",1
1477284,"[""Engineering""]",1
1478030,"[""Computing & IT""]",1
1478775,"[""Computing & IT""]",1
1480800,"[""Humanities""]",1
1482413,"[""Engineering"", ""Technology Studies""]",2
1483632,"[""Computing & IT""]",1
1483814,"[""Mathematics""]",1
1484626,"[""Technology Studies""]",1
1484804,"[""Social Sciences Foundation""]",1
1485105,"[""Technology Studies""]",1
1485702,"[""Computing & IT""]",1
1486048,"[""Humanities""]",1
1487084,"[""Mathematics""]",1
1488959,"[""Social Sciences Foundation""]",1
1490624,"[""Computing & IT"", ""Mathematics""]",2
1491894,"[""Computing & IT""]",1
1492408,"[""Technology Studies""]",1
1492571,"[""Engineering""]",1
1493476,"[""Humanities""]",1
1493739,"[""Computing & IT""]",1
1494577,"[""Engineering""]",1
1494901,"[""Engineering""]",1
1497480,"[""Technology Studies""]",1
1497822,"[""Mathematics""]",1
1498823,"[""Engineering""]",1
1498979,"[""Education Studies""]",1
1500410,"[""Engineering""]",1
1500950,"[""Mathematics""]",1
1501577,"[""Computing & IT"", ""Engineering""]",2
1501614,"[""Computing & IT""]",1
1502193,"[""Humanities""]",1
1503056,"[""Humanities""]",1
1504653,"[""Engineering""]",1
1507503,"[""Technology Studies""]",1
1508708,"[""Humanities""]",1
1509881,"[""Technology Studies""]",1
1510198,"[""Technology Studies""]",1
1510285,"[""Engineering""]",1
1511033,"[""Social Sciences Foundation""]",1
1512332,"[""Engineering""]",1
1513001,"[""Engineering""]",1
1514245,"[""Computing & IT"", ""Engineering""]",2
1515509,"[""Engineering""]",1
1516666,"[""Education Studies""]",1
1517755,"[""Technology Studies""]",1
1518989,"[""Social Sciences Foundation""]",1
1521540,"[""Humanities""]",1
1521687,"[""Humanities""]",1
1522631,"[""Technology Studies""]",1
1525567,"[""Humanities""]",1
1526059,"[""Engineering""]",1
1526210,"[""Technology Studies""]",1
1526770,"[""Humanities""]",1
1527616,"[""Engineering""]",1
1528232,"[""Engineering""]",1
1529371,"[""Mathematics""]",1
1529458,"[""Computing & IT""]",1
1530521,"[""Technology Studies""]",1
1531287,"[""Engineering""]",1
1531649,"[""Technology Studies""]",1
1532711,"[""Engineering""]",1
1532840,"[""Computing & IT"", ""Engineering""]",2
1532921,"[""Engineering""]",1
1533277,"[""Humanities""]",1
1534494,"[""Computing & IT""]",1
1534560,"[""Engineering""]",1
1534854,"[""Technology Studies""]",1
1536122,"[""Humanities""]",1
1536138,"[""Engineering""]",1
1536591,"[""Humanities""]",1
1536774,"[""Humanities""]",1
1537673,"[""Education Studies""]",1
1537796,"[""Engineering""]",1
1540042,"[""Humanities""]",1
1541133,"[""Humanities""]",1
1541472,"[""Engineering""]",1
1541906,"[""Computing & IT"", ""Mathematics""]",2
1547646,"[""Humanities""]",1
1548052,"[""Engineering""]",1
1549107,"[""Technology Studies""]",1
1551895,"[""Computing & IT""]",1
1552044,"[""Computing & IT"", ""Technology Studies""]",2
1554143,"[""Computing & IT"", ""Engineering"", ""Technology Studies""]",3
1558539,"[""Engineering""]",1
1559365,"[""Engineering""]",1
1559428,"[""Humanities""]",1
1559959,"[""Engineering""]",1
1559964,"[""Computing & IT"", ""Engineering""]",2
1560205,"[""Computing & IT""]",1
1560989,"[""Humanities""]",1
1561431,"[""Computing & IT""]",1
1561750,"[""Computing & IT"", ""Mathematics""]",2
1562320,"[""Engineering""]",1
1563203,"[""Technology Studies""]",1
1563696,"[""Humanities""]",1
1564630,"[""Computing & IT"", ""Technology Studies""]",2
1564706,"[""Humanities""]",1
1567505,"[""Mathematics""]",1
1568828,"[""Computing & IT""]",1
1569426,"[""Technology Studies""]",1
1573624,"[""Mathematics""]",1
1574398,"[""Humanities""]",1
1576513,"[""Social Sciences Foundation""]",1
1577134,"[""Technology Studies""]",1
1578222,"[""Engineering""]",1
1580084,"[""Technology Studies""]",1
1581243,"[""Technology Studies""]",1
1583847,"[""Computing & IT""]",1
1584449,"[""Technology Studies""]",1
1585671,"[""Engineering""]",1
1585768,"[""Humanities""]",1
1587816,"[""Technology Studies""]",1
1587817,"[""Technology Studies""]",1
1588208,"[""Humanities""]",1
1588621,"[""Engineering""]",1
1589066,"[""Technology Studies""]",1
1591013,"[""Computing & IT""]",1
1591864,"[""Technology Studies""]",1
1592048,"[""Computing & IT"", ""Technology Studies""]",2
1593442,"[""Computing & IT""]",1
1593730,"[""Technology Studies""]",1
1594621,"[""Humanities""]",1
1600062,"[""Computing & IT""]",1
1601739,"[""Technology Studies""]",1
1603549,"[""Engineering""]",1
1609002,"[""Social Sciences Foundation""]",1
1610188,"[""Technology Studies""]",1
1611842,"[""Technology Studies""]",1
1611973,"[""Humanities""]",1
1612600,"[""Computing & IT"", ""Technology Studies""]",2
1614181,"[""Engineering""]",1
1614808,"[""Technology Studies""]",1
1615392,"[""Engineering""]",1
1615575,"[""Education Studies""]",1
1618172,"[""Mathematics""]",1
1618738,"[""Social Sciences Foundation""]",1
1619251,"[""Computing & IT""]",1
1620151,"[""Social Sciences Foundation""]",1
1620593,"[""Technology Studies""]",1
1621041,"[""Engineering""]",1
1622020,"[""Technology Studies""]",1
1622944,"[""Mathematics""]",1
1623795,"[""Humanities""]",1
1624025,"[""Technology Studies""]",1
1624443,"[""Humanities""]",1
1624707,"[""Humanities""]",1
1625718,"[""Humanities""]",1
1626021,"[""Humanities""]",1
1626418,"[""Technology Studies""]",1
1626710,"[""Social Sciences Foundation""]",1
1627017,"[""Humanities""]",1
1627052,"[""Engineering""]",1
1627071,"[""Engineering""]",1
1629444,"[""Engineering""]",1
1629771,"[""Social Sciences Foundation""]",1
1631797,"[""Engineering""]",1
1632487,"[""Computing & IT""]",1
1633695,"[""Humanities""]",1
1634278,"[""Computing & IT"", ""Engineering""]",2
1636725,"[""Engineering""]",1
1638119,"[""Technology Studies""]",1
1638425,"[""Technology Studies""]",1
1638548,"[""Computing & IT"", ""Mathematics""]",2
1639699,"[""Engineering""]",1
1639743,"[""Computing & IT""]",1
1640609,"[""Social Sciences Foundation""]",1
1640680,"[""Engineering""]",1
1640773,"[""Technology Studies""]",1
1641117,"[""Engineering""]",1
1641344,"[""Engineering""]",1
1644266,"[""Technology Studies""]",1
1644328,"[""Computing & IT"", ""Mathematics""]",2
1644568,"[""Technology Studies""]",1
1644647,"[""Engineering""]",1
1646172,"[""Computing & IT""]",1
1649896,"[""Computing & IT""]",1
1651020,"[""Engineering""]",1
1651198,"[""Technology Studies""]",1
1656486,"[""Computing & IT""]",1
1656527,"[""Technology Studies""]",1
1656979,"[""Humanities""]",1
1658963,"[""Computing & IT"", ""Engineering""]",2
1659662,"[""Humanities""]",1
1661490,"[""Technology Studies""]",1
1661805,"[""Mathematics""]",1
1663815,"[""Mathematics""]",1
1664171,"[""Mathematics""]",1
1664280,"[""Humanities""]",1
1664810,"[""Computing & IT"", ""Mathematics""]",2
1664920,"[""Technology Studies""]",1
1667087,"[""Technology Studies""]",1
1667346,"[""Mathematics""]",1
1668372,"[""Technology Studies""]",1
1668504,"[""Computing & IT"", ""Engineering""]",2
1671022,"[""Computing & IT""]",1
1671208,"[""Technology Studies""]",1
1671761,"[""Technology Studies""]",1
1671811,"[""Computing & IT"", ""Technology Studies""]",2
1672690,"[""Computing & IT""]",1
1673876,"[""Computing & IT""]",1
1674799,"[""Computing & IT"", ""Mathematics""]",2
1674804,"[""Education Studies""]",1
1676594,"[""Social Sciences Foundation""]",1
1677677,"[""Engineering""]",1
1678014,"[""Computing & IT""]",1
1678401,"[""Humanities""]",1
1678445,"[""Education Studies""]",1
1678617,"[""Engineering""]",1
1678800,"[""Computing & IT"", ""Technology Studies""]",2
1679610,"[""Mathematics""]",1
1679727,"[""Technology Studies""]",1
1679862,"[""Technology Studies""]",1
1681946,"[""Computing & IT""]",1
1683192,"[""Engineering""]",1
1683692,"[""Mathematics""]",1
1683803,"[""Engineering""]",1
1684787,"[""Technology Studies""]",1
1686521,"[""Social Sciences Foundation""]",1
1686551,"[""Social Sciences Foundation""]",1
1687996,"[""Technology Studies""]",1
1689069,"[""Technology Studies""]",1
1689081,"[""Education Studies""]",1
1689639,"[""Social Sciences Foundation""]",1
1689730,"[""Engineering""]",1
1690836,"[""Technology Studies""]",1
1691815,"[""Computing & IT""]",1
1692156,"[""Computing & IT""]",1
1694120,"[""Engineering""]",1
1694780,"[""Computing & IT""]",1
1695710,"[""Humanities""]",1
1696174,"[""Technology Studies""]",1
1699264,"[""Education Studies""]",1
1699445,"[""Engineering""]",1
1700371,"[""Mathematics""]",1
1713615,"[""Technology Studies""]",1
1715237,"[""Computing & IT""]",1
1715896,"[""Social Sciences Foundation""]",1
1716492,"[""Technology Studies""]",1
1719114,"[""Humanities""]",1
1719166,"[""Computing & IT""]",1
1719566,"[""Technology Studies""]",1
1720448,"[""Education Studies""]",1
1720712,"[""Engineering""]",1
1721270,"[""Social Sciences Foundation""]",1
1721462,"[""Humanities""]",1
1721891,"[""Technology Studies""]",1
1722493,"[""Engineering""]",1
1723019,"[""Technology Studies""]",1
1723564,"[""Technology Studies""]",1
1723749,"[""Humanities""]",1
1725109,"[""Mathematics""]",1
1726951,"[""Humanities""]",1
1728437,"[""Humanities""]",1
1729319,"[""Social Sciences Foundation""]",1
1729833,"[""Education Studies""]",1
1730611,"[""Technology Studies""]",1
1730702,"[""Humanities""]",1
1731564,"[""Humanities""]",1
1732219,"[""Humanities""]",1
1732956,"[""Humanities""]",1
1733023,"[""Humanities""]",1
1733160,"[""Technology Studies""]",1
1733664,"[""Engineering""]",1
1734156,"[""Education Studies""]",1
1735651,"[""Technology Studies""]",1
1735653,"[""Technology Studies""]",1
1738364,"[""Engineering""]",1
1738582,"[""Computing & IT""]",1
1739026,"[""Computing & IT""]",1
1741838,"[""Technology Studies""]",1
1742834,"[""Engineering""]",1
1744800,"[""Computing & IT""]",1
1744817,"[""Engineering""]",1
1745145,"[""Engineering""]",1
1746134,"[""Social Sciences Foundation""]",1
1747824,"[""Technology Studies""]",1
1747892,"[""Humanities""]",1
1750405,"[""Computing & IT""]",1
1752098,"[""Computing & IT""]",1
1752813,"[""Computing & IT""]",1
1752834,"[""Humanities""]",1
1752994,"[""Engineering""]",1
1753235,"[""Technology Studies""]",1
1753458,"[""Computing & IT""]",1
1753965,"[""Humanities""]",1
1755594,"[""Engineering""]",1
1756165,"[""Technology Studies""]",1
1756915,"[""Education Studies""]",1
1757548,"[""Technology Studies""]",1
1757561,"[""Humanities""]",1
1757662,"[""Engineering""]",1
1757766,"[""Social Sciences Foundation""]",1
1758449,"[""Social Sciences Foundation""]",1
1759799,"[""Engineering""]",1
1759851,"[""Humanities""]",1
1761013,"[""Engineering""]",1
1762336,"[""Mathematics""]",1
1763015,"[""Social Sciences Foundation""]",1
1763186,"[""Engineering"", ""Technology Studies""]",2
1763378,"[""Computing & IT""]",1
1763653,"[""Humanities""]",1
1763786,"[""Mathematics""]",1
1765045,"[""Engineering""]",1
1765788,"[""Social Sciences Foundation""]",1
1766102,"[""Engineering""]",1
1766303,"[""Engineering""]",1
1766513,"[""Technology Studies""]",1
1767786,"[""Technology Studies""]",1
1768223,"[""Engineering""]",1
1769985,"[""Computing & IT""]",1
1770733,"[""Humanities""]",1
1771053,"[""Humanities""]",1
1771775,"[""Engineering""]",1
1772429,"[""Engineering""]",1
1773377,"[""Social Sciences Foundation""]",1
1773925,"[""Computing & IT"", ""Engineering""]",2
1774071,"[""Computing & IT""]",1
1774297,"[""Technology Studies""]",1
1776925,"[""Humanities""]",1
1777223,"[""Technology Studies""]",1
1777511,"[""Technology Studies""]",1
1777563,"[""Education Studies""]",1
1777834,"[""Computing & IT""]",1
1778145,"[""Humanities""]",1
1780737,"[""Computing & IT"", ""Mathematics""]",2
1780949,"[""Humanities""]",1
1781804,"[""Humanities""]",1
1781834,"[""Computing & IT"", ""Mathematics""]",2
1782236,"[""Education Studies""]",1
1782581,"[""Technology Studies""]",1
1782665,"[""Humanities""]",1
1784775,"[""Engineering""]",1
1784816,"[""Humanities""]",1
1786380,"[""Humanities""]",1
1788974,"[""Engineering""]",1
1789199,"[""Humanities""]",1
1789319,"[""Mathematics""]",1
1794309,"[""Technology Studies""]",1
1796059,"[""Technology Studies""]",1
1796402,"[""Engineering""]",1
1797068,"[""Mathematics""]",1
1797168,"[""Humanities""]",1
1797614,"[""Humanities""]",1
1799111,"[""Social Sciences Foundation""]",1
1799963,"[""Engineering""]",1
1801229,"[""Social Sciences Foundation""]",1
1801641,"[""Social Sciences Foundation""]",1
1804143,"[""Technology Studies""]",1
1808407,"[""Technology Studies""]",1
1808622,"[""Computing & IT""]",1
1809578,"[""Engineering""]",1
1810414,"[""Computing & IT"", ""Mathematics""]",2
1810759,"[""Engineering""]",1
1811098,"[""Technology Studies""]",1
1812797,"[""Technology Studies""]",1
1813486,"[""Engineering""]",1
1813493,"[""Humanities""]",1
1813664,"[""Engineering""]",1
1813731,"[""Education Studies""]",1
1816458,"[""Engineering""]",1
1817515,"[""Computing & IT""]",1
1817710,"[""Engineering""]",1
1818385,"[""Engineering""]",1
1818673,"[""Social Sciences Foundation""]",1
1818677,"[""Technology Studies""]",1
1819994,"[""Technology Studies""]",1
1821249,"[""Engineering""]",1
1822731,"[""Technology Studies""]",1
1824428,"[""Engineering""]",1
1826729,"[""Technology Studies""]",1
1826819,"[""Computing & IT""]",1
1827650,"[""Education Studies""]",1
1828078,"[""Education Studies""]",1
1828112,"[""Computing & IT"", ""Mathematics""]",2
1828753,"[""Computing & IT""]",1
1829051,"[""Computing & IT""]",1
1829654,"[""Humanities""]",1
1830562,"[""Technology Studies""]",1
1830666,"[""Education Studies""]",1
1832218,"[""Humanities""]",1
1832492,"[""Technology Studies""]",1
1833107,"[""Engineering""]",1
1833308,"[""Technology Studies""]",1
1835389,"[""Humanities""]",1
1835411,"[""Technology Studies""]",1
1836241,"[""Engineering""]",1
1836988,"[""Engineering""]",1
1837015,"[""Mathematics""]",1
1837138,"[""Engineering""]",1
1839012,"[""Engineering""]",1
1839181,"[""Mathematics""]",1
1839386,"[""Social Sciences Foundation""]",1
1839785,"[""Engineering""]",1
1840034,"[""Humanities""]",1
1840610,"[""Technology Studies""]",1
1841267,"[""Computing & IT""]",1
1841303,"[""Education Studies""]",1
1841753,"[""Technology Studies""]",1
1841850,"[""Computing & IT"", ""Mathematics""]",2
1843026,"[""Technology Studies""]",1
1843123,"[""Humanities""]",1
1843355,"[""Technology Studies""]",1
1844150,"[""Engineering""]",1
1845093,"[""Technology Studies""]",1
1846751,"[""Engineering""]",1
1847146,"[""Humanities""]",1
1847481,"[""Technology Studies""]",1
1847830,"[""Social Sciences Foundation""]",1
1848820,"[""Computing & IT""]",1
1850818,"[""Computing & IT"", ""Mathematics""]",2
1851108,"[""Computing & IT""]",1
1852968,"[""Engineering""]",1
1855249,"[""Engineering""]",1
1855583,"[""Computing & IT"", ""Technology Studies""]",2
1856869,"[""Engineering""]",1
1858523,"[""Humanities""]",1
1859038,"[""Engineering""]",1
1859407,"[""Engineering""]",1
1860171,"[""Education Studies""]",1
1860318,"[""Social Sciences Foundation""]",1
1861445,"[""Engineering""]",1
1861793,"[""Mathematics""]",1
1861830,"[""Mathematics""]",1
1863244,"[""Humanities""]",1
1863564,"[""Mathematics""]",1
1864086,"[""Computing & IT"", ""Engineering""]",2
1864697,"[""Humanities""]",1
1866233,"[""Engineering""]",1
1866742,"[""Humanities""]",1
1867563,"[""Engineering""]",1
1868389,"[""Technology Studies""]",1
1870830,"[""Engineering""]",1
1871306,"[""Technology Studies""]",1
1871598,"[""Engineering""]",1
1871684,"[""Engineering""]",1
1873360,"[""Engineering""]",1
1873505,"[""Education Studies""]",1
1874160,"[""Computing & IT"", ""Technology Studies""]",2
1874363,"[""Technology Studies""]",1
1874403,"[""Engineering""]",1
1874935,"[""Humanities""]",1
1875728,"[""Engineering""]",1
1876461,"[""Technology Studies""]",1
1876636,"[""Computing & IT"", ""Engineering""]",2
1877015,"[""Computing & IT""]",1
1877634,"[""Humanities""]",1
1877732,"[""Computing & IT"", ""Technology Studies""]",2
1877902,"[""Engineering""]",1
1878160,"[""Mathematics""]",1
1878648,"[""Mathematics""]",1
1878918,"[""Engineering""]",1
1879272,"[""Technology Studies""]",1
1879321,"[""Engineering""]",1
1879751,"[""Technology Studies""]",1
1881041,"[""Computing & IT""]",1
1881062,"[""Technology Studies""]",1
1881231,"[""Engineering""]",1
1882021,"[""Education Studies""]",1
1882255,"[""Engineering""]",1
1884024,"[""Engineering""]",1
1886295,"[""Humanities""]",1
1887108,"[""Engineering""]",1
1887928,"[""Technology Studies""]",1
1888343,"[""Computing & IT""]",1
1888723,"[""Humanities""]",1
1889511,"[""Social Sciences Foundation""]",1
1889565,"[""Humanities""]",1
1889577,"[""Social Sciences Foundation""]",1
1889752,"[""Engineering""]",1
1890660,"[""Education Studies""]",1
1891028,"[""Humanities""]",1
1891323,"[""Computing & IT""]",1
1891977,"[""Engineering""]",1
1892879,"[""Engineering""]",1
1894188,"[""Social Sciences Foundation""]",1
1894419,"[""Computing & IT"", ""Mathematics""]",2
1894634,"[""Technology Studies""]",1
1895288,"[""Mathematics""]",1
1895399,"[""Engineering"", ""Mathematics""]",2
1896088,"[""Computing & IT"", ""Mathematics""]",2
1896915,"[""Engineering""]",1
1897054,"[""Computing & IT""]",1
1897611,"[""Education Studies""]",1
1901165,"[""Technology Studies""]",1
1901764,"[""Technology Studies""]",1
1902240,"[""Computing & IT"", ""Mathematics""]",2
1902283,"[""Engineering""]",1
1903095,"[""Humanities""]",1
1903131,"[""Technology Studies""]",1
1903477,"[""Technology Studies""]",1
1903527,"[""Humanities""]",1
1903677,"[""Humanities""]",1
1904710,"[""Humanities""]",1
1904916,"[""Engineering""]",1
1905259,"[""Engineering""]",1
1906003,"[""Computing & IT""]",1
1906919,"[""Computing & IT"", ""Technology Studies""]",2
1907755,"[""Engineering""]",1
1908526,"[""Computing & IT"", ""Mathematics""]",2
1910049,"[""Engineering""]",1
1910111,"[""Engineering""]",1
1910175,"[""Humanities""]",1
1910737,"[""Mathematics""]",1
1911513,"[""Computing & IT""]",1
1912438,"[""Humanities""]",1
1913166,"[""Engineering""]",1
1913435,"[""Engineering""]",1
1913872,"[""Technology Studies""]",1
1915408,"[""Mathematics""]",1
1915795,"[""Education Studies""]",1
1915824,"[""Computing & IT""]",1
1916140,"[""Computing & IT"", ""Technology Studies""]",2
1917311,"[""Technology Studies""]",1
1917335,"[""Engineering""]",1
1917796,"[""Engineering""]",1
1917808,"[""Education Studies""]",1
1919240,"[""Engineering""]",1
1919940,"[""Engineering""]",1
1922200,"[""Computing & IT""]",1
1922497,"[""Technology Studies""]",1
1923618,"[""Humanities""]",1
1924641,"[""Computing & IT"", ""Mathematics""]",2
1925789,"[""Technology Studies""]",1
1926542,"[""Humanities""]",1
1926668,"[""Social Sciences Foundation""]",1
1928536,"[""Humanities""]",1
1928947,"[""Engineering""]",1
1929219,"[""Engineering""]",1
1929491,"[""Humanities""]",1
1930019,"[""Education Studies""]",1
1930146,"[""Computing & IT""]",1
1930254,"[""Humanities""]",1
1930367,"[""Humanities""]",1
1930644,"[""Computing & IT"", ""Mathematics""]",2
1930949,"[""Computing & IT"", ""Engineering""]",2
1931370,"[""Engineering""]",1
1931810,"[""Education Studies""]",1
1932474,"[""Humanities""]",1
1932526,"[""Education Studies""]",1
1933534,"[""Engineering""]",1
1933555,"[""Humanities""]",1
1934047,"[""Humanities""]",1
1934118,"[""Humanities""]",1
1934810,"[""Engineering""]",1
1935155,"[""Technology Studies""]",1
1935487,"[""Humanities""]",1
1935735,"[""Engineering""]",1
1935774,"[""Technology Studies""]",1
1936285,"[""Computing & IT""]",1
1936679,"[""Engineering""]",1
1936935,"[""Engineering""]",1
1937511,"[""Computing & IT""]",1
1937822,"[""Humanities""]",1
1937864,"[""Humanities""]",1
1938024,"[""Computing & IT""]",1
1938355,"[""Social Sciences Foundation""]",1
1939179,"[""Technology Studies""]",1
1939193,"[""Engineering""]",1
1939695,"[""Humanities""]",1
1941149,"[""Engineering""]",1
1941248,"[""Humanities""]",1
1942396,"[""Social Sciences Foundation""]",1
1942491,"[""Computing & IT""]",1
1942870,"[""Computing & IT""]",1
1942999,"[""Computing & IT""]",1
1943214,"[""Mathematics""]",1
1943681,"[""Engineering""]",1
1944130,"[""Technology Studies""]",1
1944167,"[""Engineering""]",1
1945240,"[""Computing & IT"", ""Technology Studies""]",2
1945434,"[""Technology Studies""]",1
1945945,"[""Engineering""]",1
1946308,"[""Humanities""]",1
1947156,"[""Social Sciences Foundation""]",1
1947911,"[""Computing & IT""]",1
1948159,"[""Engineering""]",1
1949484,"[""Engineering""]",1
1950911,"[""Education Studies""]",1
1950923,"[""Engineering""]",1
1951080,"[""Computing & IT""]",1
1951127,"[""Engineering""]",1
1951139,"[""Computing & IT""]",1
1951727,"[""Technology Studies""]",1
1951925,"[""Mathematics""]",1
1953275,"[""Mathematics""]",1
1953764,"[""Education Studies""]",1
1954147,"[""Engineering""]",1
1954230,"[""Mathematics""]",1
1955634,"[""Humanities""]",1
1957682,"[""Humanities""]",1
1957728,"[""Technology Studies""]",1
1958121,"[""Computing & IT""]",1
1960479,"[""Computing & IT""]",1
1961652,"[""Engineering""]",1
1961938,"[""Computing & IT""]",1
1962049,"[""Engineering""]",1
1962062,"[""Engineering""]",1
1962128,"[""Engineering""]",1
1962854,"[""Technology Studies""]",1
1963287,"[""Humanities""]",1
1963677,"[""Technology Studies""]",1
1966591,"[""Engineering""]",1
1966597,"[""Computing & IT""]",1
1967783,"[""Social Sciences Foundation""]",1
1967937,"[""Humanities""]",1
1968757,"[""Technology Studies""]",1
1969081,"[""Humanities""]",1
1969407,"[""Computing & IT""]",1
1969985,"[""Education Studies""]",1
1970390,"[""Social Sciences Foundation""]",1
1971393,"[""Humanities""]",1
1972092,"[""Engineering""]",1
1972368,"[""Engineering""]",1
1972832,"[""Humanities""]",1
1974271,"[""Engineering""]",1
1975209,"[""Social Sciences Foundation""]",1
1976004,"[""Computing & IT""]",1
1976139,"[""Social Sciences Foundation""]",1
1976350,"[""Mathematics"", ""Technology Studies""]",2
1977701,"[""Education Studies""]",1
1978492,"[""Engineering""]",1
1980822,"[""Engineering""]",1
1981053,"[""Engineering"", ""Technology Studies""]",2
1982166,"[""Computing & IT"", ""Engineering""]",2
1982833,"[""Technology Studies""]",1
1982845,"[""Technology Studies""]",1
1983331,"[""Engineering""]",1
1983921,"[""Engineering""]",1
1984169,"[""Engineering""]",1
1986081,"[""Computing & IT""]",1
1986180,"[""Technology Studies""]",1
1986312,"[""Education Studies""]",1
1986370,"[""Technology Studies""]",1
1986974,"[""Education Studies""]",1
1988213,"[""Humanities""]",1
1989014,"[""Humanities""]",1
1990127,"[""Engineering""]",1
1990650,"[""Humanities""]",1
1991049,"[""Technology Studies""]",1
1991399,"[""Computing & IT"", ""Technology Studies""]",2
