id_student,code_module,module_name,domain,code_presentation,final_result,studied_credits
279085,FFF,Engineering,STEM,2013J,Pass,60
279750,FFF,Engineering,STEM,2013J,Pass,60
281638,FFF,Engineering,STEM,2013J,Pass,90
282385,FFF,Engineering,STEM,2013J,Fail,60
282975,FFF,Engineering,STEM,2013J,Pass,60
283953,FFF,Engineering,STEM,2013J,Distinction,60
284036,FFF,Engineering,STEM,2013J,Fail,60
284636,FFF,Engineering,STEM,2013J,Fail,60
284742,FFF,Engineering,STEM,2013J,Withdrawn,60
286442,FFF,Engineering,STEM,2013J,Withdrawn,60
287079,FFF,Engineering,STEM,2013J,Withdrawn,60
289221,FFF,Engineering,STEM,2013J,Pass,90
289304,FFF,Engineering,STEM,2013J,Pass,90
289826,FFF,Engineering,STEM,2013J,Withdrawn,150
290521,FFF,Engineering,STEM,2013J,Pass,120
291237,FFF,Engineering,STEM,2013J,Distinction,180
291516,FFF,Engineering,STEM,2013J,Fail,60
291745,FFF,Engineering,STEM,2013J,Distinction,60
293317,FFF,Engineering,STEM,2013J,Withdrawn,60
295255,FFF,Engineering,STEM,2013J,Pass,60
296100,FFF,Engineering,STEM,2013J,Withdrawn,150
299281,FFF,Engineering,STEM,2013J,Pass,60
299886,FFF,Engineering,STEM,2013J,Pass,210
301128,FFF,Engineering,STEM,2013J,Withdrawn,180
302071,FFF,Engineering,STEM,2013J,Fail,90
302566,FFF,Engineering,STEM,2013J,Fail,120
303937,FFF,Engineering,STEM,2013J,Fail,60
304240,FFF,Engineering,STEM,2013J,Pass,90
304589,FFF,Engineering,STEM,2013J,Distinction,120
305858,FFF,Engineering,STEM,2013J,Pass,90
307245,FFF,Engineering,STEM,2013J,Fail,60
307676,FFF,Engineering,STEM,2013J,Fail,120
309150,FFF,Engineering,STEM,2013J,Withdrawn,60
309893,FFF,Engineering,STEM,2013J,Pass,60
310646,FFF,Engineering,STEM,2013J,Pass,90
310899,FFF,Engineering,STEM,2013J,Withdrawn,60
311151,FFF,Engineering,STEM,2013J,Withdrawn,60
312760,FFF,Engineering,STEM,2013J,Pass,120
313206,FFF,Engineering,STEM,2013J,Fail,60
313700,FFF,Engineering,STEM,2013J,Fail,90
314776,FFF,Engineering,STEM,2013J,Pass,60
315808,FFF,Engineering,STEM,2013J,Distinction,120
316061,FFF,Engineering,STEM,2013J,Withdrawn,180
316098,FFF,Engineering,STEM,2013J,Pass,60
316541,FFF,Engineering,STEM,2013J,Distinction,120
318627,FFF,Engineering,STEM,2013J,Distinction,60
319578,FFF,Engineering,STEM,2013J,Pass,90
320437,FFF,Engineering,STEM,2013J,Pass,90
321486,FFF,Engineering,STEM,2013J,Withdrawn,60
321969,FFF,Engineering,STEM,2013J,Withdrawn,60
323480,FFF,Engineering,STEM,2013J,Pass,60
323984,FFF,Engineering,STEM,2013J,Pass,60
324331,FFF,Engineering,STEM,2013J,Withdrawn,60
324672,FFF,Engineering,STEM,2013J,Fail,60
325368,FFF,Engineering,STEM,2013J,Fail,90
325750,FFF,Engineering,STEM,2013J,Withdrawn,90
326056,FFF,Engineering,STEM,2013J,Withdrawn,60
329655,FFF,Engineering,STEM,2013J,Fail,90
330192,FFF,Engineering,STEM,2013J,Pass,60
330347,FFF,Engineering,STEM,2013J,Fail,60
330669,FFF,Engineering,STEM,2013J,Withdrawn,180
330723,FFF,Engineering,STEM,2013J,Withdrawn,60
331039,FFF,Engineering,STEM,2013J,Pass,120
331417,FFF,Engineering,STEM,2013J,Pass,120
333710,FFF,Engineering,STEM,2013J,Fail,90
334476,FFF,Engineering,STEM,2013J,Pass,60
334669,FFF,Engineering,STEM,2013J,Withdrawn,120
335476,FFF,Engineering,STEM,2013J,Pass,90
335562,FFF,Engineering,STEM,2013J,Pass,90
335582,FFF,Engineering,STEM,2013J,Distinction,120
335644,FFF,Engineering,STEM,2013J,Fail,120
335726,FFF,Engineering,STEM,2013J,Withdrawn,60
338536,FFF,Engineering,STEM,2013J,Pass,60
338806,FFF,Engineering,STEM,2013J,Fail,90
338975,FFF,Engineering,STEM,2013J,Pass,150
339624,FFF,Engineering,STEM,2013J,Withdrawn,120
340647,FFF,Engineering,STEM,2013J,Pass,90
340751,FFF,Engineering,STEM,2013J,Withdrawn,90
341096,FFF,Engineering,STEM,2013J,Pass,120
341361,FFF,Engineering,STEM,2013J,Pass,60
341470,FFF,Engineering,STEM,2013J,Pass,120
341839,FFF,Engineering,STEM,2013J,Withdrawn,90
342155,FFF,Engineering,STEM,2013J,Pass,120
342953,FFF,Engineering,STEM,2013J,Pass,60
343419,FFF,Engineering,STEM,2013J,Fail,60
343658,FFF,Engineering,STEM,2013J,Fail,90
343828,FFF,Engineering,STEM,2013J,Pass,180
344787,FFF,Engineering,STEM,2013J,Pass,120
347484,FFF,Engineering,STEM,2013J,Pass,60
347809,FFF,Engineering,STEM,2013J,Pass,60
348717,FFF,Engineering,STEM,2013J,Pass,60
348783,FFF,Engineering,STEM,2013J,Distinction,60
349219,FFF,Engineering,STEM,2013J,Fail,270
349247,FFF,Engineering,STEM,2013J,Withdrawn,60
349676,FFF,Engineering,STEM,2013J,Pass,60
351170,FFF,Engineering,STEM,2013J,Pass,120
351505,FFF,Engineering,STEM,2013J,Pass,90
352083,FFF,Engineering,STEM,2013J,Withdrawn,60
352102,FFF,Engineering,STEM,2013J,Withdrawn,60
353066,FFF,Engineering,STEM,2013J,Withdrawn,90
353790,FFF,Engineering,STEM,2013J,Fail,60
354550,FFF,Engineering,STEM,2013J,Fail,60
355293,FFF,Engineering,STEM,2013J,Withdrawn,150
355335,FFF,Engineering,STEM,2013J,Pass,90
356397,FFF,Engineering,STEM,2013J,Fail,90
357851,FFF,Engineering,STEM,2013J,Withdrawn,90
359149,FFF,Engineering,STEM,2013J,Withdrawn,60
360581,FFF,Engineering,STEM,2013J,Fail,60
360747,FFF,Engineering,STEM,2013J,Pass,60
360986,FFF,Engineering,STEM,2013J,Pass,120
363273,FFF,Engineering,STEM,2013J,Fail,90
363738,FFF,Engineering,STEM,2013J,Withdrawn,60
364790,FFF,Engineering,STEM,2013J,Distinction,90
364974,FFF,Engineering,STEM,2013J,Pass,180
367510,FFF,Engineering,STEM,2013J,Withdrawn,120
367605,FFF,Engineering,STEM,2013J,Pass,90
368315,FFF,Engineering,STEM,2013J,Pass,120
368935,FFF,Engineering,STEM,2013J,Fail,120
369208,FFF,Engineering,STEM,2013J,Pass,60
369826,FFF,Engineering,STEM,2013J,Withdrawn,60
370934,FFF,Engineering,STEM,2013J,Withdrawn,60
371133,FFF,Engineering,STEM,2013J,Withdrawn,60
371247,FFF,Engineering,STEM,2013J,Pass,120
371869,FFF,Engineering,STEM,2013J,Pass,240
372262,FFF,Engineering,STEM,2013J,Distinction,90
372619,FFF,Engineering,STEM,2013J,Withdrawn,60
377705,FFF,Engineering,STEM,2013J,Fail,60
379070,FFF,Engineering,STEM,2013J,Distinction,60
379843,FFF,Engineering,STEM,2013J,Pass,60
380161,FFF,Engineering,STEM,2013J,Withdrawn,90
380435,FFF,Engineering,STEM,2013J,Distinction,120
380710,FFF,Engineering,STEM,2013J,Withdrawn,180
381058,FFF,Engineering,STEM,2013J,Fail,60
381414,FFF,Engineering,STEM,2013J,Withdrawn,120
381959,FFF,Engineering,STEM,2013J,Fail,60
382125,FFF,Engineering,STEM,2013J,Withdrawn,90
382156,FFF,Engineering,STEM,2013J,Fail,60
382738,FFF,Engineering,STEM,2013J,Pass,60
383517,FFF,Engineering,STEM,2013J,Pass,120
384227,FFF,Engineering,STEM,2013J,Pass,120
385033,FFF,Engineering,STEM,2013J,Pass,60
385195,FFF,Engineering,STEM,2013J,Pass,60
385209,FFF,Engineering,STEM,2013J,Fail,90
385547,FFF,Engineering,STEM,2013J,Pass,180
387507,FFF,Engineering,STEM,2013J,Pass,120
387941,FFF,Engineering,STEM,2013J,Withdrawn,60
388754,FFF,Engineering,STEM,2013J,Distinction,120
389208,FFF,Engineering,STEM,2013J,Pass,90
391187,FFF,Engineering,STEM,2013J,Pass,60
392210,FFF,Engineering,STEM,2013J,Fail,60
392427,FFF,Engineering,STEM,2013J,Fail,60
392692,FFF,Engineering,STEM,2013J,Withdrawn,180
393526,FFF,Engineering,STEM,2013J,Distinction,60
393698,FFF,Engineering,STEM,2013J,Withdrawn,60
393827,FFF,Engineering,STEM,2013J,Pass,150
394218,FFF,Engineering,STEM,2013J,Fail,60
394239,FFF,Engineering,STEM,2013J,Pass,60
395107,FFF,Engineering,STEM,2013J,Withdrawn,180
395373,FFF,Engineering,STEM,2013J,Pass,120
395696,FFF,Engineering,STEM,2013J,Pass,60
395814,FFF,Engineering,STEM,2013J,Withdrawn,120
396502,FFF,Engineering,STEM,2013J,Pass,60
397292,FFF,Engineering,STEM,2013J,Withdrawn,60
397470,FFF,Engineering,STEM,2013J,Pass,60
397506,FFF,Engineering,STEM,2013J,Pass,120
399863,FFF,Engineering,STEM,2013J,Withdrawn,270
400145,FFF,Engineering,STEM,2013J,Pass,90
400266,FFF,Engineering,STEM,2013J,Pass,90
401824,FFF,Engineering,STEM,2013J,Fail,60
401866,FFF,Engineering,STEM,2013J,Withdrawn,180
402458,FFF,Engineering,STEM,2013J,Withdrawn,60
402662,FFF,Engineering,STEM,2013J,Pass,60
404536,FFF,Engineering,STEM,2013J,Pass,60
404631,FFF,Engineering,STEM,2013J,Pass,60
406254,FFF,Engineering,STEM,2013J,Pass,60
409040,FFF,Engineering,STEM,2013J,Pass,90
409276,FFF,Engineering,STEM,2013J,Fail,180
410666,FFF,Engineering,STEM,2013J,Withdrawn,120
410838,FFF,Engineering,STEM,2013J,Pass,60
411939,FFF,Engineering,STEM,2013J,Withdrawn,180
412697,FFF,Engineering,STEM,2013J,Pass,210
413137,FFF,Engineering,STEM,2013J,Withdrawn,60
413259,FFF,Engineering,STEM,2013J,Withdrawn,240
413747,FFF,Engineering,STEM,2013J,Fail,60
413950,FFF,Engineering,STEM,2013J,Fail,60
415724,FFF,Engineering,STEM,2013J,Withdrawn,90
416304,FFF,Engineering,STEM,2013J,Pass,120
416426,FFF,Engineering,STEM,2013J,Withdrawn,120
417135,FFF,Engineering,STEM,2013J,Fail,60
417414,FFF,Engineering,STEM,2013J,Pass,90
417663,FFF,Engineering,STEM,2013J,Pass,60
418007,FFF,Engineering,STEM,2013J,Distinction,60
418129,FFF,Engineering,STEM,2013J,Withdrawn,120
418340,FFF,Engineering,STEM,2013J,Fail,60
419024,FFF,Engineering,STEM,2013J,Pass,60
419990,FFF,Engineering,STEM,2013J,Pass,60
420867,FFF,Engineering,STEM,2013J,Pass,240
421070,FFF,Engineering,STEM,2013J,Withdrawn,120
422006,FFF,Engineering,STEM,2013J,Pass,120
423544,FFF,Engineering,STEM,2013J,Withdrawn,60
424069,FFF,Engineering,STEM,2013J,Withdrawn,120
424171,FFF,Engineering,STEM,2013J,Pass,90
424437,FFF,Engineering,STEM,2013J,Pass,120
425218,FFF,Engineering,STEM,2013J,Fail,60
426137,FFF,Engineering,STEM,2013J,Withdrawn,120
426768,FFF,Engineering,STEM,2013J,Withdrawn,60
427802,FFF,Engineering,STEM,2013J,Pass,150
428195,FFF,Engineering,STEM,2013J,Fail,60
429194,FFF,Engineering,STEM,2013J,Withdrawn,60
429832,FFF,Engineering,STEM,2013J,Fail,60
432336,FFF,Engineering,STEM,2013J,Fail,120
432474,FFF,Engineering,STEM,2013J,Fail,60
432592,FFF,Engineering,STEM,2013J,Distinction,90
432703,FFF,Engineering,STEM,2013J,Pass,60
434617,FFF,Engineering,STEM,2013J,Fail,120
436044,FFF,Engineering,STEM,2013J,Fail,180
438063,FFF,Engineering,STEM,2013J,Withdrawn,60
438313,FFF,Engineering,STEM,2013J,Fail,180
438644,FFF,Engineering,STEM,2013J,Withdrawn,60
439053,FFF,Engineering,STEM,2013J,Withdrawn,120
439203,FFF,Engineering,STEM,2013J,Fail,90
441606,FFF,Engineering,STEM,2013J,Fail,120
442432,FFF,Engineering,STEM,2013J,Fail,100
442670,FFF,Engineering,STEM,2013J,Withdrawn,120
443300,FFF,Engineering,STEM,2013J,Withdrawn,120
443753,FFF,Engineering,STEM,2013J,Fail,60
443954,FFF,Engineering,STEM,2013J,Withdrawn,60
444266,FFF,Engineering,STEM,2013J,Pass,60
444619,FFF,Engineering,STEM,2013J,Withdrawn,90
444697,FFF,Engineering,STEM,2013J,Pass,120
444856,FFF,Engineering,STEM,2013J,Fail,60
445410,FFF,Engineering,STEM,2013J,Pass,60
445728,FFF,Engineering,STEM,2013J,Withdrawn,120
445776,FFF,Engineering,STEM,2013J,Pass,60
446628,FFF,Engineering,STEM,2013J,Pass,90
446746,FFF,Engineering,STEM,2013J,Withdrawn,60
447374,FFF,Engineering,STEM,2013J,Withdrawn,60
447459,FFF,Engineering,STEM,2013J,Fail,270
464522,FFF,Engineering,STEM,2013J,Withdrawn,60
464981,FFF,Engineering,STEM,2013J,Distinction,60
465009,FFF,Engineering,STEM,2013J,Withdrawn,90
465893,FFF,Engineering,STEM,2013J,Distinction,60
465900,FFF,Engineering,STEM,2013J,Pass,60
466425,FFF,Engineering,STEM,2013J,Fail,150
466807,FFF,Engineering,STEM,2013J,Withdrawn,90
467243,FFF,Engineering,STEM,2013J,Fail,120
467291,FFF,Engineering,STEM,2013J,Withdrawn,120
467504,FFF,Engineering,STEM,2013J,Pass,120
467524,FFF,Engineering,STEM,2013J,Pass,60
467685,FFF,Engineering,STEM,2013J,Fail,60
467901,FFF,Engineering,STEM,2013J,Fail,120
468947,FFF,Engineering,STEM,2013J,Withdrawn,60
470001,FFF,Engineering,STEM,2013J,Distinction,90
470037,FFF,Engineering,STEM,2013J,Withdrawn,150
470461,FFF,Engineering,STEM,2013J,Fail,60
470870,FFF,Engineering,STEM,2013J,Fail,90
471973,FFF,Engineering,STEM,2013J,Pass,60
473491,FFF,Engineering,STEM,2013J,Pass,60
473896,FFF,Engineering,STEM,2013J,Fail,60
474126,FFF,Engineering,STEM,2013J,Pass,120
474949,FFF,Engineering,STEM,2013J,Pass,60
475253,FFF,Engineering,STEM,2013J,Pass,90
475699,FFF,Engineering,STEM,2013J,Withdrawn,90
476520,FFF,Engineering,STEM,2013J,Pass,90
478332,FFF,Engineering,STEM,2013J,Pass,120
478583,FFF,Engineering,STEM,2013J,Fail,70
479845,FFF,Engineering,STEM,2013J,Pass,120
480025,FFF,Engineering,STEM,2013J,Fail,60
480910,FFF,Engineering,STEM,2013J,Withdrawn,60
481092,FFF,Engineering,STEM,2013J,Withdrawn,240
481314,FFF,Engineering,STEM,2013J,Pass,90
482554,FFF,Engineering,STEM,2013J,Withdrawn,60
482580,FFF,Engineering,STEM,2013J,Withdrawn,120
483626,FFF,Engineering,STEM,2013J,Pass,120
483724,FFF,Engineering,STEM,2013J,Fail,60
484125,FFF,Engineering,STEM,2013J,Fail,120
484312,FFF,Engineering,STEM,2013J,Fail,90
484475,FFF,Engineering,STEM,2013J,Withdrawn,60
484574,FFF,Engineering,STEM,2013J,Fail,60
485671,FFF,Engineering,STEM,2013J,Pass,150
485885,FFF,Engineering,STEM,2013J,Pass,90
486473,FFF,Engineering,STEM,2013J,Withdrawn,60
486511,FFF,Engineering,STEM,2013J,Pass,60
486551,FFF,Engineering,STEM,2013J,Pass,60
486948,FFF,Engineering,STEM,2013J,Fail,60
487002,FFF,Engineering,STEM,2013J,Withdrawn,180
488136,FFF,Engineering,STEM,2013J,Withdrawn,120
488324,FFF,Engineering,STEM,2013J,Fail,120
488394,FFF,Engineering,STEM,2013J,Pass,60
489087,FFF,Engineering,STEM,2013J,Pass,60
489146,FFF,Engineering,STEM,2013J,Fail,60
489560,FFF,Engineering,STEM,2013J,Pass,150
490449,FFF,Engineering,STEM,2013J,Pass,60
490505,FFF,Engineering,STEM,2013J,Distinction,100
491606,FFF,Engineering,STEM,2013J,Pass,60
491688,FFF,Engineering,STEM,2013J,Withdrawn,210
491756,FFF,Engineering,STEM,2013J,Withdrawn,90
492557,FFF,Engineering,STEM,2013J,Withdrawn,60
492851,FFF,Engineering,STEM,2013J,Pass,120
493067,FFF,Engineering,STEM,2013J,Withdrawn,60
493539,FFF,Engineering,STEM,2013J,Pass,60
494046,FFF,Engineering,STEM,2013J,Withdrawn,150
494143,FFF,Engineering,STEM,2013J,Fail,60
494191,FFF,Engineering,STEM,2013J,Withdrawn,60
494335,FFF,Engineering,STEM,2013J,Withdrawn,180
494414,FFF,Engineering,STEM,2013J,Withdrawn,90
494495,FFF,Engineering,STEM,2013J,Pass,180
494975,FFF,Engineering,STEM,2013J,Withdrawn,60
495948,FFF,Engineering,STEM,2013J,Fail,60
496801,FFF,Engineering,STEM,2013J,Fail,60
496981,FFF,Engineering,STEM,2013J,Withdrawn,120
497349,FFF,Engineering,STEM,2013J,Fail,60
498031,FFF,Engineering,STEM,2013J,Pass,90
498898,FFF,Engineering,STEM,2013J,Withdrawn,120
498972,FFF,Engineering,STEM,2013J,Fail,120
499386,FFF,Engineering,STEM,2013J,Pass,60
499564,FFF,Engineering,STEM,2013J,Pass,60
499768,FFF,Engineering,STEM,2013J,Withdrawn,60
500067,FFF,Engineering,STEM,2013J,Fail,60
500099,FFF,Engineering,STEM,2013J,Withdrawn,120
500137,FFF,Engineering,STEM,2013J,Withdrawn,150
500772,FFF,Engineering,STEM,2013J,Pass,60
501336,FFF,Engineering,STEM,2013J,Pass,120
501425,FFF,Engineering,STEM,2013J,Pass,60
501871,FFF,Engineering,STEM,2013J,Pass,60
501922,FFF,Engineering,STEM,2013J,Fail,120
502249,FFF,Engineering,STEM,2013J,Pass,60
502696,FFF,Engineering,STEM,2013J,Withdrawn,90
502779,FFF,Engineering,STEM,2013J,Withdrawn,90
503352,FFF,Engineering,STEM,2013J,Distinction,120
503401,FFF,Engineering,STEM,2013J,Withdrawn,130
503477,FFF,Engineering,STEM,2013J,Pass,60
503684,FFF,Engineering,STEM,2013J,Fail,60
503764,FFF,Engineering,STEM,2013J,Pass,60
504076,FFF,Engineering,STEM,2013J,Pass,120
504105,FFF,Engineering,STEM,2013J,Pass,60
504300,FFF,Engineering,STEM,2013J,Withdrawn,60
504321,FFF,Engineering,STEM,2013J,Pass,60
504700,FFF,Engineering,STEM,2013J,Withdrawn,120
504834,FFF,Engineering,STEM,2013J,Withdrawn,120
504899,FFF,Engineering,STEM,2013J,Withdrawn,180
505047,FFF,Engineering,STEM,2013J,Fail,60
505153,FFF,Engineering,STEM,2013J,Withdrawn,120
505410,FFF,Engineering,STEM,2013J,Pass,60
506288,FFF,Engineering,STEM,2013J,Withdrawn,120
506289,FFF,Engineering,STEM,2013J,Fail,60
506309,FFF,Engineering,STEM,2013J,Pass,120
506498,FFF,Engineering,STEM,2013J,Withdrawn,60
506550,FFF,Engineering,STEM,2013J,Pass,60
506783,FFF,Engineering,STEM,2013J,Fail,90
507010,FFF,Engineering,STEM,2013J,Pass,60
507084,FFF,Engineering,STEM,2013J,Fail,60
507941,FFF,Engineering,STEM,2013J,Distinction,60
508059,FFF,Engineering,STEM,2013J,Fail,90
508210,FFF,Engineering,STEM,2013J,Pass,90
508232,FFF,Engineering,STEM,2013J,Withdrawn,60
508274,FFF,Engineering,STEM,2013J,Distinction,120
508295,FFF,Engineering,STEM,2013J,Fail,60
508326,FFF,Engineering,STEM,2013J,Fail,60
508388,FFF,Engineering,STEM,2013J,Pass,60
508469,FFF,Engineering,STEM,2013J,Withdrawn,120
508627,FFF,Engineering,STEM,2013J,Fail,60
508630,FFF,Engineering,STEM,2013J,Fail,60
508713,FFF,Engineering,STEM,2013J,Fail,120
508804,FFF,Engineering,STEM,2013J,Pass,60
508942,FFF,Engineering,STEM,2013J,Fail,180
509407,FFF,Engineering,STEM,2013J,Withdrawn,180
509940,FFF,Engineering,STEM,2013J,Withdrawn,60
510112,FFF,Engineering,STEM,2013J,Withdrawn,120
510534,FFF,Engineering,STEM,2013J,Pass,60
511432,FFF,Engineering,STEM,2013J,Withdrawn,270
512123,FFF,Engineering,STEM,2013J,Fail,60
512335,FFF,Engineering,STEM,2013J,Withdrawn,120
512725,FFF,Engineering,STEM,2013J,Withdrawn,120
512859,FFF,Engineering,STEM,2013J,Fail,90
513228,FFF,Engineering,STEM,2013J,Pass,90
513796,FFF,Engineering,STEM,2013J,Withdrawn,120
514558,FFF,Engineering,STEM,2013J,Fail,120
515285,FFF,Engineering,STEM,2013J,Pass,60
515536,FFF,Engineering,STEM,2013J,Fail,120
515574,FFF,Engineering,STEM,2013J,Fail,60
515833,FFF,Engineering,STEM,2013J,Pass,60
515857,FFF,Engineering,STEM,2013J,Pass,60
515859,FFF,Engineering,STEM,2013J,Fail,60
515888,FFF,Engineering,STEM,2013J,Pass,90
516095,FFF,Engineering,STEM,2013J,Pass,60
516620,FFF,Engineering,STEM,2013J,Fail,60
516673,FFF,Engineering,STEM,2013J,Withdrawn,120
516770,FFF,Engineering,STEM,2013J,Withdrawn,120
517481,FFF,Engineering,STEM,2013J,Fail,60
517571,FFF,Engineering,STEM,2013J,Withdrawn,60
517731,FFF,Engineering,STEM,2013J,Pass,150
518364,FFF,Engineering,STEM,2013J,Fail,60
518544,FFF,Engineering,STEM,2013J,Pass,120
518930,FFF,Engineering,STEM,2013J,Fail,60
518937,FFF,Engineering,STEM,2013J,Pass,60
520249,FFF,Engineering,STEM,2013J,Withdrawn,60
521255,FFF,Engineering,STEM,2013J,Withdrawn,120
521329,FFF,Engineering,STEM,2013J,Pass,60
521788,FFF,Engineering,STEM,2013J,Fail,90
522007,FFF,Engineering,STEM,2013J,Fail,60
522082,FFF,Engineering,STEM,2013J,Withdrawn,120
522257,FFF,Engineering,STEM,2013J,Pass,60
522428,FFF,Engineering,STEM,2013J,Fail,60
522740,FFF,Engineering,STEM,2013J,Pass,90
522881,FFF,Engineering,STEM,2013J,Fail,60
523599,FFF,Engineering,STEM,2013J,Pass,120
523680,FFF,Engineering,STEM,2013J,Pass,60
523777,FFF,Engineering,STEM,2013J,Fail,60
523971,FFF,Engineering,STEM,2013J,Fail,60
524232,FFF,Engineering,STEM,2013J,Withdrawn,60
524379,FFF,Engineering,STEM,2013J,Withdrawn,210
524384,FFF,Engineering,STEM,2013J,Fail,60
524407,FFF,Engineering,STEM,2013J,Pass,60
524845,FFF,Engineering,STEM,2013J,Pass,150
524938,FFF,Engineering,STEM,2013J,Fail,60
524974,FFF,Engineering,STEM,2013J,Pass,60
524996,FFF,Engineering,STEM,2013J,Withdrawn,240
525596,FFF,Engineering,STEM,2013J,Withdrawn,60
525694,FFF,Engineering,STEM,2013J,Withdrawn,60
525781,FFF,Engineering,STEM,2013J,Withdrawn,60
526601,FFF,Engineering,STEM,2013J,Pass,60
526948,FFF,Engineering,STEM,2013J,Withdrawn,240
527148,FFF,Engineering,STEM,2013J,Pass,150
527494,FFF,Engineering,STEM,2013J,Pass,60
527565,FFF,Engineering,STEM,2013J,Withdrawn,120
527619,FFF,Engineering,STEM,2013J,Withdrawn,120
527713,FFF,Engineering,STEM,2013J,Distinction,60
527775,FFF,Engineering,STEM,2013J,Fail,60
528506,FFF,Engineering,STEM,2013J,Pass,60
528559,FFF,Engineering,STEM,2013J,Pass,90
529197,FFF,Engineering,STEM,2013J,Pass,120
529201,FFF,Engineering,STEM,2013J,Pass,90
529211,FFF,Engineering,STEM,2013J,Fail,60
529309,FFF,Engineering,STEM,2013J,Pass,60
529490,FFF,Engineering,STEM,2013J,Withdrawn,60
529684,FFF,Engineering,STEM,2013J,Fail,90
529723,FFF,Engineering,STEM,2013J,Pass,60
529862,FFF,Engineering,STEM,2013J,Distinction,60
530043,FFF,Engineering,STEM,2013J,Pass,60
530159,FFF,Engineering,STEM,2013J,Pass,60
530940,FFF,Engineering,STEM,2013J,Pass,90
531344,FFF,Engineering,STEM,2013J,Withdrawn,120
531953,FFF,Engineering,STEM,2013J,Fail,90
532121,FFF,Engineering,STEM,2013J,Pass,120
532741,FFF,Engineering,STEM,2013J,Fail,90
532895,FFF,Engineering,STEM,2013J,Withdrawn,60
533523,FFF,Engineering,STEM,2013J,Pass,90
533975,FFF,Engineering,STEM,2013J,Pass,60
535131,FFF,Engineering,STEM,2013J,Pass,60
535529,FFF,Engineering,STEM,2013J,Fail,60
535671,FFF,Engineering,STEM,2013J,Withdrawn,60
536331,FFF,Engineering,STEM,2013J,Pass,90
536711,FFF,Engineering,STEM,2013J,Withdrawn,120
537328,FFF,Engineering,STEM,2013J,Pass,120
537942,FFF,Engineering,STEM,2013J,Pass,180
539945,FFF,Engineering,STEM,2013J,Withdrawn,120
540503,FFF,Engineering,STEM,2013J,Pass,60
540909,FFF,Engineering,STEM,2013J,Withdrawn,120
541768,FFF,Engineering,STEM,2013J,Pass,90
541783,FFF,Engineering,STEM,2013J,Pass,60
542423,FFF,Engineering,STEM,2013J,Withdrawn,60
543607,FFF,Engineering,STEM,2013J,Pass,60
543763,FFF,Engineering,STEM,2013J,Pass,60
543953,FFF,Engineering,STEM,2013J,Pass,60
544090,FFF,Engineering,STEM,2013J,Distinction,120
544092,FFF,Engineering,STEM,2013J,Pass,90
544155,FFF,Engineering,STEM,2013J,Fail,120
544207,FFF,Engineering,STEM,2013J,Distinction,60
544289,FFF,Engineering,STEM,2013J,Pass,90
544745,FFF,Engineering,STEM,2013J,Withdrawn,90
545119,FFF,Engineering,STEM,2013J,Withdrawn,150
545916,FFF,Engineering,STEM,2013J,Fail,120
546065,FFF,Engineering,STEM,2013J,Pass,60
546480,FFF,Engineering,STEM,2013J,Pass,60
546547,FFF,Engineering,STEM,2013J,Withdrawn,90
546643,FFF,Engineering,STEM,2013J,Fail,90
546934,FFF,Engineering,STEM,2013J,Pass,60
547154,FFF,Engineering,STEM,2013J,Pass,120
547393,FFF,Engineering,STEM,2013J,Fail,60
547442,FFF,Engineering,STEM,2013J,Withdrawn,90
547593,FFF,Engineering,STEM,2013J,Withdrawn,60
547773,FFF,Engineering,STEM,2013J,Pass,60
548080,FFF,Engineering,STEM,2013J,Withdrawn,60
548508,FFF,Engineering,STEM,2013J,Pass,60
548666,FFF,Engineering,STEM,2013J,Pass,90
548693,FFF,Engineering,STEM,2013J,Withdrawn,60
548722,FFF,Engineering,STEM,2013J,Pass,90
549300,FFF,Engineering,STEM,2013J,Distinction,60
549397,FFF,Engineering,STEM,2013J,Pass,60
549523,FFF,Engineering,STEM,2013J,Withdrawn,150
549648,FFF,Engineering,STEM,2013J,Pass,60
550359,FFF,Engineering,STEM,2013J,Withdrawn,120
550477,FFF,Engineering,STEM,2013J,Fail,120
550556,FFF,Engineering,STEM,2013J,Fail,60
551245,FFF,Engineering,STEM,2013J,Pass,60
551277,FFF,Engineering,STEM,2013J,Pass,120
551299,FFF,Engineering,STEM,2013J,Fail,60
551354,FFF,Engineering,STEM,2013J,Fail,120
551373,FFF,Engineering,STEM,2013J,Withdrawn,60
551399,FFF,Engineering,STEM,2013J,Pass,120
551500,FFF,Engineering,STEM,2013J,Withdrawn,120
551557,FFF,Engineering,STEM,2013J,Pass,120
551745,FFF,Engineering,STEM,2013J,Fail,120
551812,FFF,Engineering,STEM,2013J,Pass,120
551823,FFF,Engineering,STEM,2013J,Withdrawn,120
552104,FFF,Engineering,STEM,2013J,Distinction,60
553187,FFF,Engineering,STEM,2013J,Pass,90
553283,FFF,Engineering,STEM,2013J,Distinction,60
553364,FFF,Engineering,STEM,2013J,Pass,120
553427,FFF,Engineering,STEM,2013J,Pass,60
554257,FFF,Engineering,STEM,2013J,Pass,150
554276,FFF,Engineering,STEM,2013J,Fail,120
554470,FFF,Engineering,STEM,2013J,Pass,90
554586,FFF,Engineering,STEM,2013J,Pass,120
554846,FFF,Engineering,STEM,2013J,Distinction,120
555440,FFF,Engineering,STEM,2013J,Withdrawn,60
555498,FFF,Engineering,STEM,2013J,Pass,60
